timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-17T15:51:53.284,4,163,596,194.3706896551724,616.3793103448276,,,,,31,20,,,,,25.31,116
2025-11-17T15:51:59.683,8,163,1060,189.35087719298247,1012.438596491228,,,,,26,-47,,,,,43.21,114
2025-11-17T15:52:06.079,11,1741,1060,1854.0857142857142,1243.1714285714286,,,,,113,183,,,,,39.91,35
2025-11-17T15:52:12.473,13,952,364,873.408695652174,350.0086956521739,,,,,-78,-13,,,,,40.72,115
2025-11-17T15:52:18.879,7,1741,596,1871.9142857142858,705.1904761904761,,,,,130,109,,,,,42.66,105
2025-11-17T15:52:25.284,16,952,828,876.1949152542373,834.3813559322034,,,,,-75,6,,,,,45.38,118
2025-11-17T15:52:31.682,9,689,1060,614.4434782608696,999.8869565217391,,,,,-74,-60,,,,,31.68,115
2025-11-17T15:52:38.077,14,1478,364,1567.547619047619,517.1190476190476,,,,,89,153,,,,,55.25,84
2025-11-17T15:52:44.472,15,426,828,401.1551724137931,789.9741379310345,,,,,-24,-38,,,,,33.94,116
2025-11-17T15:52:50.885,5,689,596,646.3879310344828,597.5344827586207,,,,,-42,1,,,,,24.87,116
2025-11-17T15:52:57.283,0,163,132,139.8706896551724,149.3706896551724,,,,,-23,17,,,,,18.82,116
2025-11-17T15:53:03.686,17,1478,828,1529.948717948718,919.7094017094017,,,,,51,91,,,,,50.59,117
2025-11-17T15:53:10.080,10,1215,1060,1172.8070175438597,1109.640350877193,,,,,-42,49,,,,,27.76,114
2025-11-17T15:53:22.888,12,426,364,416.1965811965812,377.9059829059829,,,,,-9,13,,,,,24.13,117
2025-11-17T15:53:29.281,2,1215,132,1163.421052631579,127.01754385964912,,,,,-51,-4,,,,,59.16,114
2025-11-17T15:53:35.682,3,1741,132,1908.7551020408164,4.8979591836734695,,,,,167,-127,,,,,80.29,49
2025-11-17T15:53:42.077,1,689,132,509.42727272727274,166.07272727272726,,,,,-179,34,,,,,23.91,110
2025-11-17T15:53:48.471,6,1215,596,1154.9814814814815,679.3888888888889,,,,,-60,83,,,,,42.18,108
