x,y
754,593
754,586
767,578
772,580
760,595
750,601
754,599
769,600
772,602
762,605
757,616
753,626
752,632
744,621
747,609
753,601
755,587
741,583
730,583
737,585
733,593
739,592
736,592
745,585
751,576
747,574
749,563
755,553
750,540
755,542
753,557
740,565
733,572
737,574
735,576
737,569
739,561
735,568
731,577
732,583
738,599
739,591
737,589
736,579
730,586
733,600
735,608
729,588
728,575
739,578
744,567
748,557
742,567
744,573
746,591
748,594
745,590
747,583
745,580
738,575
730,578
727,582
728,582
741,587
753,586
763,577
764,573
753,569
741,575
727,592
725,605
726,607
741,605
748,601
752,603
753,602
753,593
771,586
778,588
773,589
767,593
761,591
764,584
773,584
770,591
761,589
756,574
753,582
752,591
748,601
734,608
735,608
740,601
743,593
730,589
714,590
697,592
691,602
691,605
697,606
704,615
711,616
721,613
725,606
728,608
723,616
722,619
725,623
723,617
724,609
731,593
718,617
711,625
696,627
695,620
696,612
687,612
684,614
687,604
683,596
