timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-12T16:36:01.579,0,163,132,126.76315789473684,222.9298245614035,,,,,-36,90,,,,,33.1,114
2025-11-12T16:36:07.987,2,1215,132,1148.3157894736842,255.91228070175438,,,,,-66,123,,,,,44.87,114
2025-11-12T16:36:14.391,15,426,828,363.9252336448598,806.9439252336449,,,,,-62,-21,,,,,39.42,107
2025-11-12T16:36:20.793,14,1478,364,1413.6106194690265,495.6725663716814,,,,,-64,131,,,,,27.37,113
2025-11-12T16:36:27.188,13,952,364,870.2136752136752,458.3931623931624,,,,,-81,94,,,,,33.27,117
2025-11-12T16:36:33.594,4,163,596,114.25641025641026,548.6581196581196,,,,,-48,-47,,,,,31.06,117
2025-11-12T16:36:39.984,7,1741,596,1744.061403508772,714.9122807017544,,,,,3,118,,,,,44.81,114
2025-11-12T16:36:46.373,9,689,1060,587.7452830188679,973.877358490566,,,,,-101,-86,,,,,33.14,106
2025-11-12T16:36:52.767,12,426,364,365.62931034482756,352.12068965517244,,,,,-60,-11,,,,,35.9,116
2025-11-12T16:36:59.170,17,1478,828,1389.2327586206898,833.7672413793103,,,,,-88,5,,,,,21.37,116
2025-11-12T16:37:05.560,1,689,132,599.1186440677966,179.53389830508473,,,,,-89,47,,,,,30.71,118
2025-11-12T16:37:11.969,10,1215,1060,1123.357142857143,1012.8303571428571,,,,,-91,-47,,,,,48.7,112
2025-11-12T16:37:18.373,11,1741,1060,1705.3392857142858,1129.3214285714287,,,,,-35,69,,,,,53.53,112
2025-11-12T16:37:24.779,6,1215,596,1121.9224137931035,627.8275862068965,,,,,-93,31,,,,,28.55,116
2025-11-12T16:37:31.171,5,689,596,605.3652173913043,550.1478260869566,,,,,-83,-45,,,,,39.81,115
2025-11-12T16:37:37.573,16,952,828,878.2586206896551,755.6293103448276,,,,,-73,-72,,,,,33.44,116
2025-11-12T16:37:43.970,3,1741,132,1702.1454545454546,230.0090909090909,,,,,-38,98,,,,,40.93,110
2025-11-12T16:37:50.375,8,163,1060,129.92307692307693,939.8803418803419,,,,,-33,-120,,,,,37.72,117
