timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-07T14:49:14.794,9,689,1060,751.1538461538462,960.4038461538462,,,,,62,-99,,,,,38.75,104
2025-11-07T14:49:21.193,2,1215,132,1247.7719298245613,195.97368421052633,,,,,32,63,,,,,51.81,114
2025-11-07T14:49:27.594,14,1478,364,1527.6666666666667,366.475,,,,,49,2,,,,,33.99,120
2025-11-07T14:49:33.997,5,689,596,757.4310344827586,538.1810344827586,,,,,68,-57,,,,,35.73,116
2025-11-07T14:49:40.388,8,163,1060,220.82905982905982,1034.2051282051282,,,,,57,-25,,,,,29.76,117
2025-11-07T14:49:46.778,1,689,132,746.7586206896551,120.99137931034483,,,,,57,-11,,,,,39.61,116
2025-11-07T14:49:53.168,13,952,364,1006.5045871559633,331.0,,,,,54,-33,,,,,28.2,109
2025-11-07T14:49:59.560,16,952,828,964.5258620689655,657.5431034482758,,,,,12,-170,,,,,43.53,116
2025-11-07T14:50:05.949,11,1741,1060,1626.0353982300885,895.2477876106195,,,,,-114,-164,,,,,59.77,113
2025-11-07T14:50:12.342,15,426,828,462.8898305084746,717.4661016949152,,,,,36,-110,,,,,51.87,118
2025-11-07T14:50:18.744,6,1215,596,1260.7288135593221,563.6101694915254,,,,,45,-32,,,,,51.79,118
2025-11-07T14:50:25.136,0,163,132,126.11206896551724,177.89655172413794,,,,,-36,45,,,,,45.03,116
2025-11-07T14:50:31.526,7,1741,596,1666.3879310344828,589.198275862069,,,,,-74,-6,,,,,32.59,116
2025-11-07T14:50:37.915,3,1741,132,1760.9830508474577,156.94915254237287,,,,,19,24,,,,,49.32,118
2025-11-07T14:50:44.306,12,426,364,446.94871794871796,338.2649572649573,,,,,20,-25,,,,,50.74,117
2025-11-07T14:50:50.696,10,1215,1060,1210.9831932773109,890.6722689075631,,,,,-4,-169,,,,,37.13,119
2025-11-07T14:50:57.106,17,1478,828,1465.2173913043478,716.9826086956522,,,,,-12,-111,,,,,32.88,115
2025-11-07T14:51:03.510,4,163,596,160.8448275862069,590.8103448275862,,,,,-2,-5,,,,,46.88,116
