x,y
1764465485.7884133,202,587
1764465485.828219,191,588
1764465485.8586624,174,596
1764465485.9043489,178,593
1764465485.948115,181,591
1764465485.9841938,172,592
1764465486.013214,186,595
1764465486.0435715,181,585
1764465486.0878718,181,591
1764465486.1285362,174,597
1764465486.148777,166,587
1764465486.1778839,166,587
1764465486.222836,165,590
1764465486.2651532,164,591
1764465486.293154,164,593
1764465486.3285239,174,601
1764465486.364885,170,597
1764465486.4030027,157,571
1764465486.4333882,146,541
1764465486.462902,145,545
1764465486.4928482,143,548
1764465486.5285368,152,565
1764465486.5596917,153,565
1764465486.59347,147,562
1764465486.6232333,145,547
1764465486.6583867,144,538
1764465486.7006783,132,532
1764465486.7334604,128,539
1764465486.777762,142,547
1764465486.8135588,165,548
1764465486.8486707,172,550
1764465486.8784626,182,554
1764465486.9083493,185,558
1764465486.9430895,177,559
1764465486.9732733,170,558
1764465487.0139122,165,557
1764465487.0579946,160,550
1764465487.093029,169,538
1764465487.1279194,167,535
1764465487.163411,161,532
1764465487.1933997,153,524
1764465487.224026,153,528
1764465487.2528756,166,523
1764465487.282947,173,531
1764465487.3281481,173,512
1764465487.3683672,175,504
1764465487.4032943,173,507
1764465487.4381368,167,514
1764465487.4684067,167,521
1764465487.4975655,165,524
1764465487.5279145,167,536
1764465487.5576663,155,544
1764465487.593298,145,543
1764465487.6230648,143,545
1764465487.6532834,154,554
1764465487.6833262,164,563
1764465487.732629,166,562
1764465487.7727268,165,554
1764465487.7976966,167,550
1764465487.8279684,170,552
1764465487.857998,162,549
1764465487.8882856,171,534
1764465487.917572,156,507
1764465487.9530761,154,496
1764465487.9879408,156,489
1764465488.0326035,158,498
1764465488.073311,163,511
1764465488.0925138,162,507
1764465488.1279058,158,509
1764465488.1680732,155,521
1764465488.203161,160,530
1764465488.2329757,167,532
1764465488.263399,167,539
1764465488.292983,159,544
1764465488.3184304,151,543
1764465488.358625,150,542
1764465488.388017,149,528
1764465488.4230528,152,514
1764465488.4583905,156,504
1764465488.492482,153,497
1764465488.5334044,147,497
1764465488.5625997,140,500
1764465488.5931823,124,509
1764465488.6234605,112,526
1764465488.6532226,106,539
1764465488.6986468,103,539
1764465488.7227824,88,541
1764465488.7531154,86,539
1764465488.793663,86,541
1764465488.8224542,85,543
1764465488.8526907,84,547
1764465488.897486,92,545
1764465488.9230094,114,540
1764465488.9629986,127,539
1764465488.9926996,153,553
1764465489.027779,174,575
1764465489.0581863,170,573
1764465489.0926673,160,545
1764465489.1232429,159,527
1764465489.1630363,152,517
1764465489.193582,156,527
1764465489.23264,151,537
1764465489.2684748,146,544
1764465489.3041012,145,550
1764465489.338513,151,557
1764465489.3639674,157,567
1764465489.3927157,151,556
1764465489.4277887,146,540
1764465489.463257,146,534
1764465489.4923272,156,536
1764465489.5278938,152,536
1764465489.562919,148,543
1764465489.604043,147,551
1764465489.6333387,143,551
1764465489.6686633,136,548
1764465489.6972928,141,543
1764465489.7286913,150,544
1764465489.7628832,154,536
