x,y
1764465492.2077484,376,329
1764465492.2469976,354,320
1764465492.2767723,348,342
1764465492.3070767,368,355
1764465492.3420408,368,344
1764465492.377848,352,336
1764465492.4075189,349,330
1764465492.4520683,361,329
1764465492.481752,356,338
1764465492.5169966,364,355
1764465492.5524113,356,355
1764465492.5875251,339,350
1764465492.6167848,336,349
1764465492.6618125,342,344
1764465492.7031808,345,347
1764465492.7272036,351,353
1764465492.768645,358,349
1764465492.7919903,364,350
1764465492.8269012,360,349
1764465492.8575482,353,351
1764465492.8971934,350,353
1764465492.9369254,346,341
1764465492.9768372,351,337
1764465493.0071187,370,340
1764465493.0428073,368,342
1764465493.0723345,359,336
1764465493.1067266,360,330
1764465493.136868,373,339
1764465493.1874228,374,350
1764465493.2275589,370,366
1764465493.2571416,350,351
1764465493.2871091,339,352
1764465493.3172836,332,356
1764465493.35188,325,356
1764465493.381986,331,352
1764465493.4272497,339,350
1764465493.4676025,349,351
1764465493.496993,358,371
1764465493.53706,357,370
1764465493.5624716,380,377
1764465493.59658,380,364
1764465493.632341,366,339
1764465493.6668637,362,337
1764465493.7119765,375,358
1764465493.7522786,383,372
1764465493.7724118,396,363
1764465493.8027875,397,355
1764465493.8317945,375,352
1764465493.864356,347,343
1764465493.892282,329,334
1764465493.921934,330,325
1764465493.9517896,341,324
1764465493.9915066,352,327
1764465494.0273936,367,336
1764465494.0625288,374,334
1764465494.0914493,379,326
1764465494.1225507,364,319
1764465494.151799,354,321
1764465494.182324,339,314
1764465494.221852,354,326
1764465494.2526464,378,334
1764465494.287022,391,334
1764465494.317019,393,331
1764465494.3619347,384,335
1764465494.4020598,388,342
1764465494.4231315,398,349
1764465494.452191,394,336
1764465494.492719,393,333
1764465494.5272827,398,337
1764465494.566592,403,351
1764465494.5920718,398,363
1764465494.6223154,393,366
1764465494.6522276,394,367
1764465494.6971672,379,357
1764465494.7368314,379,347
1764465494.7722602,375,335
1764465494.8023367,385,349
1764465494.8315985,400,367
1764465494.8618605,397,370
1764465494.8916278,385,368
1764465494.9232159,377,360
1764465494.9522524,379,359
1764465495.0027823,379,351
1764465495.0416753,377,351
1764465495.0619447,387,371
1764465495.1017838,387,374
1764465495.1371224,386,368
1764465495.1664953,391,367
1764465495.1962726,401,376
1764465495.2271001,408,383
1764465495.2569664,408,371
1764465495.2917688,409,362
1764465495.3221436,397,346
1764465495.3626902,388,349
1764465495.3973799,387,353
1764465495.4418154,391,358
1764465495.4614716,388,357
1764465495.4915102,376,352
1764465495.532787,368,344
1764465495.5570195,364,338
1764465495.5919206,365,333
1764465495.6265035,363,336
1764465495.656912,365,338
1764465495.6921287,373,338
1764465495.7311661,388,355
1764465495.7613988,401,373
1764465495.808023,402,379
1764465495.8512042,400,378
1764465495.8825057,391,367
1764465495.9113688,379,361
1764465495.9412987,372,359
1764465495.9763198,397,367
1764465496.0069938,387,365
1764465496.036578,386,357
1764465496.0661616,393,354
1764465496.0966318,405,357
1764465496.126514,409,362
1764465496.1668503,419,374
